$0.10	$0.20	$0.50	$1.00	$2.00	
$11.00	$22.00	$55.00	$110.00	$220.00	999,999.90
$11.00	$22.00	$55.00	$110.00	$220.00	222,222.20
$11.00	$22.00	$55.00	$110.00	$220.00	102,040.81
$11.50	$23.00	$57.50	$115.00	$230.00	222,222.20
$11.50	$23.00	$57.50	$115.00	$230.00	102,040.81
$12.00	$24.00	$60.00	$120.00	$240.00	999,999.90
$12.00	$24.00	$60.00	$120.00	$240.00	222,222.20
$12.00	$24.00	$60.00	$120.00	$240.00	102,040.81
$12.50	$25.00	$62.50	$125.00	$250.00	222,222.20
$12.50	$25.00	$62.50	$125.00	$250.00	102,040.81
$12.50	$25.00	$62.50	$125.00	$250.00	1,860.46
$13.00	$26.00	$65.00	$130.00	$260.00	222,222.20
$13.00	$26.00	$65.00	$130.00	$260.00	102,040.81
$13.50	$27.00	$67.50	$135.00	$270.00	222,222.20
$13.50	$27.00	$67.50	$135.00	$270.00	102,040.81
$13.60	$27.20	$68.00	$136.00	$272.00	222,222.20
$13.60	$27.20	$68.00	$136.00	$272.00	102,040.81
$13.65	$27.30	$68.25	$136.50	$273.00	222,222.20
$13.65	$27.30	$68.25	$136.50	$273.00	102,040.81
$13.70	$27.40	$68.50	$137.00	$274.00	222,222.20
$13.70	$27.40	$68.50	$137.00	$274.00	102,040.81
$13.75	$27.50	$68.75	$137.50	$275.00	222,222.20
$13.75	$27.50	$68.75	$137.50	$275.00	102,040.81
$14.00	$28.00	$70.00	$140.00	$280.00	222,222.20
$14.00	$28.00	$70.00	$140.00	$280.00	102,040.81
$14.10	$28.20	$70.50	$141.00	$282.00	222,222.20
$14.10	$28.20	$70.50	$141.00	$282.00	102,040.81
$14.15	$28.30	$70.75	$141.50	$283.00	222,222.20
$14.15	$28.30	$70.75	$141.50	$283.00	102,040.81
$14.20	$28.40	$71.00	$142.00	$284.00	222,222.20
$14.20	$28.40	$71.00	$142.00	$284.00	102,040.81
$14.25	$28.50	$71.25	$142.50	$285.00	222,222.20
$14.25	$28.50	$71.25	$142.50	$285.00	102,040.81
$14.50	$29.00	$72.50	$145.00	$290.00	222,222.20
$14.50	$29.00	$72.50	$145.00	$290.00	102,040.81
$14.60	$29.20	$73.00	$146.00	$292.00	222,222.20
$14.60	$29.20	$73.00	$146.00	$292.00	102,040.81
$14.65	$29.30	$73.25	$146.50	$293.00	222,222.20
$14.65	$29.30	$73.25	$146.50	$293.00	102,040.81
$14.70	$29.40	$73.50	$147.00	$294.00	222,222.20
$14.70	$29.40	$73.50	$147.00	$294.00	102,040.81
$14.75	$29.50	$73.75	$147.50	$295.00	102,040.81
$15.00	$30.00	$75.00	$150.00	$300.00	1,428,571.29
$15.00	$30.00	$75.00	$150.00	$300.00	499,999.95
$15.00	$30.00	$75.00	$150.00	$300.00	102,040.81
$15.00	$30.00	$75.00	$150.00	$300.00	1,860.46
$15.25	$30.50	$76.25	$152.50	$305.00	499,999.95
$15.25	$30.50	$76.25	$152.50	$305.00	204,081.61
$15.50	$31.00	$77.50	$155.00	$310.00	499,999.95
$15.50	$31.00	$77.50	$155.00	$310.00	499,999.95
$16.00	$32.00	$80.00	$160.00	$320.00	499,999.95
$16.00	$32.00	$80.00	$160.00	$320.00	499,999.95
$16.50	$33.00	$82.50	$165.00	$330.00	499,999.95
$16.50	$33.00	$82.50	$165.00	$330.00	499,999.95
$17.00	$34.00	$85.00	$170.00	$340.00	499,999.95
$17.00	$34.00	$85.00	$170.00	$340.00	499,999.95
$17.50	$35.00	$87.50	$175.00	$350.00	499,999.95
$17.50	$35.00	$87.50	$175.00	$350.00	499,999.95
$18.00	$36.00	$90.00	$180.00	$360.00	499,999.95
$18.00	$36.00	$90.00	$180.00	$360.00	499,999.95
$18.50	$37.00	$92.50	$185.00	$370.00	499,999.95
$18.50	$37.00	$92.50	$185.00	$370.00	499,999.95
$19.00	$38.00	$95.00	$190.00	$380.00	499,999.95
$19.00	$38.00	$95.00	$190.00	$380.00	499,999.95
$19.50	$39.00	$97.50	$195.00	$390.00	499,999.95
$19.50	$39.00	$97.50	$195.00	$390.00	499,999.95
$20.00	$40.00	$100.00	$200.00	$400.00	499,999.95
$20.00	$40.00	$100.00	$200.00	$400.00	499,999.95
$20.00	$40.00	$100.00	$200.00	$400.00	5,128.20
$20.50	$41.00	$102.50	$205.00	$410.00	499,999.95
$20.50	$41.00	$102.50	$205.00	$410.00	499,999.95
$21.00	$42.00	$105.00	$210.00	$420.00	499,999.95
$21.00	$42.00	$105.00	$210.00	$420.00	499,999.95
$21.50	$43.00	$107.50	$215.00	$430.00	499,999.95
$21.50	$43.00	$107.50	$215.00	$430.00	499,999.95
$22.00	$44.00	$110.00	$220.00	$440.00	499,999.95
$22.00	$44.00	$110.00	$220.00	$440.00	499,999.95
$22.50	$45.00	$112.50	$225.00	$450.00	499,999.95
$22.50	$45.00	$112.50	$225.00	$450.00	499,999.95
$23.00	$46.00	$115.00	$230.00	$460.00	499,999.95
$23.00	$46.00	$115.00	$230.00	$460.00	499,999.95
$23.50	$47.00	$117.50	$235.00	$470.00	499,999.95
$23.50	$47.00	$117.50	$235.00	$470.00	499,999.95
$24.00	$48.00	$120.00	$240.00	$480.00	499,999.95
$24.50	$49.00	$122.50	$245.00	$490.00	499,999.95
$24.50	$49.00	$122.50	$245.00	$490.00	499,999.95
$25.00	$50.00	$125.00	$250.00	$500.00	1,999,999.80
$25.00	$50.00	$125.00	$250.00	$500.00	499,999.95
$25.00	$50.00	$125.00	$250.00	$500.00	499,999.95
$25.00	$50.00	$125.00	$250.00	$500.00	5,128.20
$25.50	$51.00	$127.50	$255.00	$510.00	999,999.90
$25.50	$51.00	$127.50	$255.00	$510.00	499,999.95
$26.00	$52.00	$130.00	$260.00	$520.00	999,999.90
$26.00	$52.00	$130.00	$260.00	$520.00	499,999.95
$26.50	$53.00	$132.50	$265.00	$530.00	999,999.90
$26.50	$53.00	$132.50	$265.00	$530.00	499,999.95
$27.00	$54.00	$135.00	$270.00	$540.00	999,999.90
$27.00	$54.00	$135.00	$270.00	$540.00	499,999.95
$27.50	$55.00	$137.50	$275.00	$550.00	999,999.90
$27.50	$55.00	$137.50	$275.00	$550.00	499,999.95
$27.60	$55.20	$138.00	$276.00	$552.00	999,999.90
$27.60	$55.20	$138.00	$276.00	$552.00	499,999.95
$27.70	$55.40	$138.50	$277.00	$554.00	999,999.90
$27.70	$55.40	$138.50	$277.00	$554.00	499,999.95
$28.00	$56.00	$140.00	$280.00	$560.00	999,999.90
$28.00	$56.00	$140.00	$280.00	$560.00	499,999.95
$28.50	$57.00	$142.50	$285.00	$570.00	999,999.90
$28.50	$57.00	$142.50	$285.00	$570.00	499,999.95
$28.60	$57.20	$143.00	$286.00	$572.00	999,999.90
$28.60	$57.20	$143.00	$286.00	$572.00	499,999.95
$28.70	$57.40	$143.50	$287.00	$574.00	999,999.90
$28.70	$57.40	$143.50	$287.00	$574.00	499,999.95
$29.00	$58.00	$145.00	$290.00	$580.00	999,999.90
$29.00	$58.00	$145.00	$290.00	$580.00	499,999.95
$29.50	$59.00	$147.50	$295.00	$590.00	999,999.90
$29.50	$59.00	$147.50	$295.00	$590.00	499,999.95
$30.00	$60.00	$150.00	$300.00	$600.00	999,999.90
$30.00	$60.00	$150.00	$300.00	$600.00	999,999.90
$30.00	$60.00	$150.00	$300.00	$600.00	34,482.76
$30.50	$61.00	$152.50	$305.00	$610.00	999,999.90
$30.50	$61.00	$152.50	$305.00	$610.00	999,999.90
$31.00	$62.00	$155.00	$310.00	$620.00	999,999.90
$31.00	$62.00	$155.00	$310.00	$620.00	999,999.90
$31.50	$63.00	$157.50	$315.00	$630.00	999,999.90
$31.50	$63.00	$157.50	$315.00	$630.00	999,999.90
$32.00	$64.00	$160.00	$320.00	$640.00	999,999.90
$32.00	$64.00	$160.00	$320.00	$640.00	999,999.90
$32.10	$64.20	$160.50	$321.00	$642.00	999,999.90
$32.10	$64.20	$160.50	$321.00	$642.00	999,999.90
$32.20	$64.40	$161.00	$322.00	$644.00	999,999.90
$32.20	$64.40	$161.00	$322.00	$644.00	999,999.90
$32.30	$64.60	$161.50	$323.00	$646.00	999,999.90
$32.30	$64.60	$161.50	$323.00	$646.00	999,999.90
$32.50	$65.00	$162.50	$325.00	$650.00	999,999.90
$32.50	$65.00	$162.50	$325.00	$650.00	999,999.90
$32.60	$65.20	$163.00	$326.00	$652.00	999,999.90
$32.60	$65.20	$163.00	$326.00	$652.00	999,999.90
$32.70	$65.40	$163.50	$327.00	$654.00	999,999.90
$32.70	$65.40	$163.50	$327.00	$654.00	999,999.90
$32.80	$65.60	$164.00	$328.00	$656.00	999,999.90
$32.80	$65.60	$164.00	$328.00	$656.00	999,999.90
$33.00	$66.00	$165.00	$330.00	$660.00	999,999.90
$33.00	$66.00	$165.00	$330.00	$660.00	999,999.90
$33.10	$66.20	$165.50	$331.00	$662.00	999,999.90
$33.20	$66.40	$166.00	$332.00	$664.00	999,999.90
$33.30	$66.60	$166.50	$333.00	$666.00	999,999.90
$33.50	$67.00	$167.50	$335.00	$670.00	999,999.90
$33.50	$67.00	$167.50	$335.00	$670.00	999,999.90
$33.60	$67.20	$168.00	$336.00	$672.00	999,999.90
$33.70	$67.40	$168.50	$337.00	$674.00	999,999.90
$33.80	$67.60	$169.00	$338.00	$676.00	999,999.90
$34.00	$68.00	$170.00	$340.00	$680.00	999,999.90
$34.00	$68.00	$170.00	$340.00	$680.00	999,999.90
$34.50	$69.00	$172.50	$345.00	$690.00	999,999.90
$34.50	$69.00	$172.50	$345.00	$690.00	999,999.90
$35.00	$70.00	$175.00	$350.00	$700.00	999,999.90
$35.00	$70.00	$175.00	$350.00	$700.00	999,999.90
$35.50	$71.00	$177.50	$355.00	$710.00	1,999,999.80
$35.50	$71.00	$177.50	$355.00	$710.00	999,999.90
$36.00	$72.00	$180.00	$360.00	$720.00	1,999,999.80
$36.00	$72.00	$180.00	$360.00	$720.00	999,999.90
$36.50	$73.00	$182.50	$365.00	$730.00	1,999,999.80
$36.50	$73.00	$182.50	$365.00	$730.00	999,999.90
$37.00	$74.00	$185.00	$370.00	$740.00	1,999,999.80
$37.00	$74.00	$185.00	$370.00	$740.00	999,999.90
$37.50	$75.00	$187.50	$375.00	$750.00	1,999,999.80
$37.50	$75.00	$187.50	$375.00	$750.00	999,999.90
$38.00	$76.00	$190.00	$380.00	$760.00	1,999,999.80
$38.00	$76.00	$190.00	$380.00	$760.00	999,999.90
$38.50	$77.00	$192.50	$385.00	$770.00	1,999,999.80
$38.50	$77.00	$192.50	$385.00	$770.00	999,999.90
$39.00	$78.00	$195.00	$390.00	$780.00	1,999,999.80
$39.00	$78.00	$195.00	$390.00	$780.00	999,999.90
$39.50	$79.00	$197.50	$395.00	$790.00	1,999,999.80
$39.50	$79.00	$197.50	$395.00	$790.00	999,999.90
$40.00	$80.00	$200.00	$400.00	$800.00	1,999,999.80
$40.00	$80.00	$200.00	$400.00	$800.00	999,999.90
$40.00	$80.00	$200.00	$400.00	$800.00	68,965.51
$40.50	$81.00	$202.50	$405.00	$810.00	1,999,999.80
$40.50	$81.00	$202.50	$405.00	$810.00	999,999.90
$41.00	$82.00	$205.00	$410.00	$820.00	1,999,999.80
$41.00	$82.00	$205.00	$410.00	$820.00	999,999.90
$41.50	$83.00	$207.50	$415.00	$830.00	1,999,999.80
$41.50	$83.00	$207.50	$415.00	$830.00	999,999.90
$42.00	$84.00	$210.00	$420.00	$840.00	1,999,999.80
$42.00	$84.00	$210.00	$420.00	$840.00	999,999.90
$42.50	$85.00	$212.50	$425.00	$850.00	1,999,999.80
$42.50	$85.00	$212.50	$425.00	$850.00	999,999.90
$43.00	$86.00	$215.00	$430.00	$860.00	999,999.90
$43.50	$87.00	$217.50	$435.00	$870.00	1,999,999.80
$44.00	$88.00	$220.00	$440.00	$880.00	1,999,999.80
$44.50	$89.00	$222.50	$445.00	$890.00	1,999,999.80
$45.00	$90.00	$225.00	$450.00	$900.00	1,999,999.80
$45.00	$90.00	$225.00	$450.00	$900.00	1,999,999.80
$45.50	$91.00	$227.50	$455.00	$910.00	1,999,999.80
$45.50	$91.00	$227.50	$455.00	$910.00	1,999,999.80
$46.00	$92.00	$230.00	$460.00	$920.00	1,999,999.80
$46.00	$92.00	$230.00	$460.00	$920.00	1,999,999.80
$46.50	$93.00	$232.50	$465.00	$930.00	1,999,999.80
$46.50	$93.00	$232.50	$465.00	$930.00	1,999,999.80
$47.00	$94.00	$235.00	$470.00	$940.00	1,999,999.80
$47.00	$94.00	$235.00	$470.00	$940.00	1,999,999.80
$47.50	$95.00	$237.50	$475.00	$950.00	1,999,999.80
$47.50	$95.00	$237.50	$475.00	$950.00	1,999,999.80
$48.00	$96.00	$240.00	$480.00	$960.00	1,999,999.80
$48.50	$97.00	$242.50	$485.00	$970.00	1,999,999.80
$49.00	$98.00	$245.00	$490.00	$980.00	1,999,999.80
$49.50	$99.00	$247.50	$495.00	$990.00	1,999,999.80
$50.00	$100.00	$250.00	$500.00	$1,000.00	2,499,999.75
$50.00	$100.00	$250.00	$500.00	$1,000.00	1,999,999.80
$50.00	$100.00	$250.00	$500.00	$1,000.00	2,499,999.75
$50.00	$100.00	$250.00	$500.00	$1,000.00	399,999.96
$75.00	$150.00	$375.00	$750.00	$1,500.00	1,999,999.80
$75.00	$150.00	$375.00	$750.00	$1,500.00	2,499,999.75
$75.00	$150.00	$375.00	$750.00	$1,500.00	666,666.60
$100.00	$200.00	$500.00	$1,000.00	$2,000.00	9,999,999.00
$100.00	$200.00	$500.00	$1,000.00	$2,000.00	2,499,999.75
$100.00	$200.00	$500.00	$1,000.00	$2,000.00	2,499,999.75
$125.00	$250.00	$625.00	$1,250.00	$2,500.00	4,999,999.50
$125.00	$250.00	$625.00	$1,250.00	$2,500.00	2,499,999.75
$150.00	$300.00	$750.00	$1,500.00	$3,000.00	2,499,999.75
$150.00	$300.00	$750.00	$1,500.00	$3,000.00	4,999,999.50
$250.00	$500.00	$1,250.00	$2,500.00	$5,000.00	9,999,999.00
$250.00	$500.00	$1,250.00	$2,500.00	$5,000.00	4,999,999.50
$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	9,999,999.00
$500.00	$1,000.00	$2,500.00	$5,000.00	$10,000.00	4,999,999.50
$750.00	$1,500.00	$3,750.00	$7,500.00	$15,000.00	9,999,999.00
$1,000.00	$2,000.00	$5,000.00	$10,000.00	$20,000.00	9,999,999.00
$2,000.00	$4,000.00	$10,000.00	$20,000.00	$40,000.00	9,999,999.00